from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
5127,5675,0,240,,
5138,11128,0,240,,
5138,11129,0,240,,
5140,5021,0,240,,
5140,5072,0,240,,
5148,5148,0,240,,
5148,5252,0,240,,
5148,5890,2,120,,
5148,6458,0,240,,
5148,7639,2,120,,
5176,5188,0,240,,
5176,5900,0,240,,
5180,11664,2,480,,
5180,5180,0,240,,
5180,5183,2,360,,
5180,5815,2,360,,
5180,9720,0,240,,
5183,11664,2,300,,
5183,5180,2,240,,
5183,5183,0,240,,
5183,5815,2,300,,
5183,9720,2,480,,
5187,5187,0,240,,
5216,6727,2,120,,
5216,6736,2,120,,
5216,7468,0,240,,
5216,7591,2,120,,
5216,7635,0,240,,
5230,4845,0,240,,
5230,4939,0,240,,
5230,5093,0,240,,
5230,5244,0,240,,
5230,5553,0,240,,
5230,6080,0,240,,
5230,6455,0,240,,
5242,5218,2,360,,
5242,6728,0,240,,
5242,6738,0,240,,
5250,5069,2,300,,
5250,5250,0,240,,
5250,5256,0,240,,
5250,5869,0,240,,
5252,5148,0,240,,
5252,6458,2,120,,
5256,5069,0,240,,
5256,5250,0,240,,
5256,5256,0,240,,
5256,5869,0,240,,
5274,5419,0,240,,
5274,6060,2,300,,
5275,5275,0,240,,
5275,5419,2,360,,
5285,5285,0,240,,
5285,5410,0,240,,
5285,6113,0,240,,
5285,6478,0,240,,
5287,11592,2,360,,
5287,5287,0,240,,
5287,5805,0,240,,
5287,5826,0,240,,
5288,11592,2,360,,
5288,5805,0,240,,
5288,5826,0,240,,
5295,5919,0,240,,
5295,5960,0,240,,
5311,5311,0,240,,
5323,5323,0,240,,
5332,11331,2,300,,
5332,13056,2,300,,
5335,11754,2,360,,
5335,5381,2,300,,
5336,5336,0,240,,
5336,7100,2,300,,
5336,8989,2,600,,
5341,11775,0,240,,
5341,5365,0,240,,
5341,5376,0,240,,
5342,5364,0,240,,
5350,5350,0,240,,
5350,9412,2,360,,
5352,12173,2,300,,
5352,5352,0,240,,
5352,7095,0,240,,
5352,7166,0,240,,
5352,7207,0,240,,
5352,7214,0,240,,
5352,7259,0,240,,
5354,5354,0,240,,
5358,5346,2,300,,
5359,5359,0,240,,
5360,5345,0,240,,
5360,7150,2,360,,
5360,7169,2,300,,
5374,5374,0,240,,
5381,5381,0,240,,
5389,10671,0,240,,
5389,5325,0,240,,
5389,5389,0,240,,
5404,10163,2,420,,
5404,10642,0,240,,
5404,5404,0,240,,
5410,5285,0,240,,
5410,6113,2,300,,
5410,6478,0,240,,
542,4887,0,240,,
5428,5428,0,240,,
5431,5431,0,240,,
5431,5548,2,360,,
5431,6089,2,360,,
5435,5435,0,240,,
5436,11704,0,240,,
5436,5436,0,240,,
5436,5542,0,240,,
5436,6139,0,240,,
5436,6174,0,240,,
5436,6340,2,300,,
5436,8854,0,240,,
5437,5437,0,240,,
5445,5445,0,240,,
5446,5526,2,360,,
5446,5528,2,360,,
5448,5524,2,300,,
5448,6186,2,300,,
545,11403,2,300,,
545,218,2,360,,
545,329,2,300,,
545,545,0,240,,
545,9136,0,240,,
5456,11074,0,240,,
5456,5456,0,240,,
5456,5516,2,300,,
5456,6459,0,240,,
5458,5514,2,300,,
5458,5703,2,360,,
5463,5463,0,240,,
5463,5510,2,300,,
5463,5634,2,300,,
5463,5744,2,300,,
5464,11858,0,240,,
5464,11860,0,240,,
5464,11861,0,240,,
5464,5464,0,240,,
5464,5509,0,240,,
5464,5593,0,240,,
5464,5633,0,240,,
5464,5700,0,240,,
5464,5743,0,240,,
5464,6000,0,240,,
5464,6077,0,240,,
5474,11077,2,300,,
5474,11078,2,300,,
549,10966,0,240,,
549,10967,2,360,,
5494,10880,2,120,,
5494,11764,2,300,,
5494,11882,0,240,,
5494,5045,2,120,,
5494,5122,2,120,,
5494,5262,2,120,,
5494,5667,2,120,,
5494,5768,2,120,,
5494,5769,2,120,,
5494,5793,2,120,,
5494,6467,2,120,,
5498,11077,2,360,,
5498,11078,2,360,,
55,55,0,240,,
5505,5638,2,300,,
5505,5697,2,360,,
5507,5507,0,240,,
5509,11858,0,240,,
5509,11860,0,240,,
5509,11861,0,240,,
5509,12949,0,240,,
5509,5464,0,240,,
5509,5509,0,240,,
5509,5593,0,240,,
5509,5633,0,240,,
5509,5700,0,240,,
5509,5743,0,240,,
5509,6000,0,240,,
5509,6077,0,240,,
5514,5514,0,240,,
5516,11074,0,240,,
5516,6459,0,240,,
5528,5446,0,240,,
5528,5528,0,240,,
5531,6094,2,300,,
5532,5444,2,300,,
5533,9021,2,300,,
5535,11755,0,240,,
5535,5441,0,240,,
5538,5538,0,240,,
5539,5539,0,240,,
5540,6341,0,240,,
5542,11704,0,240,,
5542,13013,0,240,,
5542,5542,0,240,,
5542,6088,0,240,,
5542,6174,0,240,,
5542,6195,2,360,,
5542,6340,2,300,,
5543,11704,2,420,,
5543,13013,2,420,,
5543,5436,2,300,,
5543,5543,0,240,,
5543,6139,0,240,,
5543,6174,2,360,,
5543,6195,2,300,,
5543,6340,2,300,,
5543,8854,2,360,,
5547,5547,0,240,,
5547,6321,2,360,,
5553,4845,0,240,,
5553,4939,0,240,,
5553,5093,2,120,,
5553,5230,0,240,,
5553,5244,0,240,,
5553,5997,2,120,,
5553,6080,2,120,,
5553,6455,0,240,,
5555,5555,0,240,,
5557,12944,2,300,,
5557,12945,2,360,,
5557,5557,0,240,,
5557,5628,2,360,,
5557,5629,0,240,,
5561,11122,0,240,,
5561,5583,0,240,,
5567,4925,0,240,,
5567,4933,0,240,,
5583,11122,0,240,,
5583,5561,0,240,,
5583,5583,0,240,,
5583,5623,0,240,,
5585,5621,0,240,,
5585,6464,0,240,,
5588,5588,0,240,,
5591,5596,0,240,,
5591,5706,2,300,,
5591,6078,0,240,,
5593,11858,0,240,,
5593,11860,0,240,,
5593,11861,2,300,,
5593,12949,0,240,,
5593,5464,0,240,,
5593,5509,0,240,,
5593,5593,0,240,,
5593,5633,0,240,,
5593,5700,0,240,,
5593,5743,0,240,,
5593,6000,0,240,,
5593,6077,0,240,,
5596,5591,2,300,,
5596,5596,0,240,,
5596,6078,2,300,,
56,11016,0,240,,
56,114,0,240,,
5601,5621,0,240,,
5601,6464,0,240,,
5615,4925,2,360,,
5615,4933,0,240,,
5621,5585,0,240,,
5621,5601,0,240,,
5623,11122,0,240,,
5623,5561,0,240,,
5623,5583,0,240,,
5623,5623,0,240,,
5628,12944,2,360,,
5628,12945,2,360,,
5628,5629,0,240,,
5629,12944,2,300,,
5629,5557,0,240,,
5629,5628,0,240,,
5631,5631,0,240,,
5633,11858,0,240,,
5633,11860,0,240,,
5633,11861,0,240,,
5633,12949,0,240,,
5633,5464,0,240,,
5633,5593,0,240,,
5633,5700,0,240,,
5633,5743,0,240,,
5633,6000,0,240,,
5633,6077,0,240,,
5637,5467,2,300,,
5641,5708,0,240,,
5641,5737,0,240,,
5644,5690,0,240,,
5644,6462,0,240,,
5651,11131,0,240,,
5651,11132,0,240,,
5656,5034,0,240,,
5656,5055,0,240,,
5659,5117,0,240,,
5659,5127,0,240,,
5661,5673,2,300,,
5661,5837,0,240,,
5664,5670,0,240,,
5664,5722,2,300,,
5665,5665,0,240,,
5665,5668,0,240,,
5666,5668,2,300,,
5675,5117,0,240,,
5675,5127,0,240,,
5678,5034,0,240,,
5678,5055,0,240,,
5683,11131,0,240,,
5683,11132,0,240,,
569,110,0,240,,
569,59,2,300,,
569,60,2,300,,
5693,5708,2,300,,
5693,5737,0,240,,
5697,5467,2,360,,
5700,11858,0,240,,
5700,11860,0,240,,
5700,11861,2,300,,
5700,12949,0,240,,
5700,5464,0,240,,
5700,5509,0,240,,
5700,5593,0,240,,
5700,5633,0,240,,
5700,5700,0,240,,
5700,5743,0,240,,
5700,6000,0,240,,
5700,6077,0,240,,
5706,6078,0,240,,
5708,5641,0,240,,
5708,5693,2,300,,
5715,11133,0,240,,
5715,11134,0,240,,
5719,5037,0,240,,
5719,5052,0,240,,
5725,5037,0,240,,
5725,5052,0,240,,
5729,11133,0,240,,
5729,11134,0,240,,
5737,5641,2,300,,
5737,5693,0,240,,
5741,5703,2,300,,
5743,5509,0,240,,
5761,5796,2,360,,
5762,13052,0,240,,
5762,6480,0,240,,
5769,10880,0,240,,
5769,10881,0,240,,
5769,11764,0,240,,
5769,11882,0,240,,
5769,5045,0,240,,
5769,5122,0,240,,
5769,5262,0,240,,
5769,5494,0,240,,
5769,5667,0,240,,
5769,5668,0,240,,
5769,5768,0,240,,
5769,5769,0,240,,
5769,5793,0,240,,
5769,5891,0,240,,
5769,6467,2,300,,
5769,8057,2,300,,
5769,8060,2,300,,
5776,13052,2,300,,
5777,5761,0,240,,
5777,5777,0,240,,
5781,11135,0,240,,
5781,5797,0,240,,
5792,5745,2,300,,
5792,5937,2,360,,
5797,11135,0,240,,
5797,5781,0,240,,
5797,5797,0,240,,
5801,5955,0,240,,
5801,6004,0,240,,
5803,5954,0,240,,
5803,6114,0,240,,
5805,5287,2,360,,
5805,5288,2,360,,
5811,5820,0,240,,
5811,8967,0,240,,
5813,11490,0,240,,
5813,5818,0,240,,
5813,5909,0,240,,
5815,11664,2,300,,
5815,5180,2,360,,
5815,5183,2,300,,
5815,5815,0,240,,
5815,9720,0,240,,
582,582,0,240,,
5826,11592,0,240,,
5826,5287,2,300,,
5826,5288,2,360,,
5826,5805,0,240,,
5826,5826,0,240,,
5828,5954,0,240,,
5828,6114,0,240,,
5830,5955,0,240,,
5830,6004,0,240,,
5834,5761,2,300,,
5834,5777,2,300,,
584,405,0,240,,
584,4887,2,480,,
584,542,2,540,,
584,584,0,240,,
5844,5844,0,240,,
5844,8056,2,300,,
5844,8061,2,300,,
5845,9929,2,300,,
585,11473,2,300,,
585,585,0,240,,
5854,10159,0,240,,
5860,5845,0,240,,
5860,5860,0,240,,
5860,9929,2,300,,
5862,5844,0,240,,
5869,5069,0,240,,
5890,10914,0,240,,
5890,5148,0,240,,
5890,5252,0,240,,
5890,7639,0,240,,
59,11113,2,300,,
59,322,2,300,,
59,569,2,300,,
5918,11137,0,240,,
5918,9452,0,240,,
5919,5295,0,240,,
5935,11907,2,300,,
5935,5938,2,300,,
5935,6015,2,300,,
5954,5803,0,240,,
5954,5828,0,240,,
5955,5801,0,240,,
5955,5830,0,240,,
596,596,0,240,,
5960,5295,0,240,,
5961,11137,0,240,,
5961,9452,0,240,,
5975,13018,0,240,,
5975,5975,4,0,14560797,14560915
5975,5975,4,0,14560798,14560916
5975,5975,4,0,14560799,14560917
5975,5975,4,0,14560800,14560919
5975,5975,4,0,14560801,14560920
5975,5975,4,0,14560802,14560921
5975,5975,4,0,14560803,14560922
5975,5975,4,0,14560804,14560923
5975,5975,4,0,14560805,14560924
5975,5975,4,0,14560806,14560925
5975,5975,4,0,14560807,14560926
5975,5975,4,0,14560808,14560927
5975,5975,4,0,14560809,14560928
5975,5975,4,0,14560810,14560929
5975,5975,4,0,14560811,14560930
5975,5975,4,0,14560812,14560931
5975,5975,4,0,14560813,14560877
5975,5975,4,0,14560814,14560878
5975,5975,4,0,14560815,14560932
5975,5975,4,0,14560816,14560933
5975,5975,4,0,14560817,14560934
5975,5975,4,0,14560818,14560888
5975,5975,4,0,14560819,14560889
5975,5975,4,0,14560820,14560890
5975,5975,4,0,14560821,14560891
5975,5975,4,0,14560822,14560892
5975,5975,4,0,14560823,14560879
5975,5975,4,0,14560824,14560880
5975,5975,4,0,14560825,14560881
5975,5975,4,0,14560826,14560882
5975,5975,4,0,14560827,14560886
5975,5975,4,0,14560828,14560887
5975,5975,4,0,14560829,14560867
5975,5975,4,0,14560830,14560898
5975,5975,4,0,14560831,14560899
5975,5975,4,0,14560832,14560900
5975,5975,4,0,14560833,14560901
5975,5975,4,0,14560834,14560902
5975,5975,4,0,14560835,14560903
5975,5975,4,0,14560836,14560904
5975,5975,4,0,14560837,14560905
5975,5975,4,0,14560838,14560906
5975,5975,4,0,14560839,14560907
5975,5975,4,0,14560840,14560908
5975,5975,4,0,14560841,14560910
5975,5975,4,0,14560842,14560883
5975,5975,4,0,14560843,14560884
5975,5975,4,0,14560844,14560885
5975,5975,4,0,14560845,14560893
5975,5975,4,0,14560846,14560894
5975,5975,4,0,14560847,14560895
5975,5975,4,0,14560848,14560896
5975,5975,4,0,14560849,14560897
5975,5975,4,0,14560850,14560868
5975,5975,4,0,14560851,14560873
5975,5975,4,0,14560852,14560876
5975,5975,4,0,14560853,14560870
5975,5975,4,0,14560854,14560935
5975,5975,4,0,14560855,14560874
5975,5975,4,0,14560856,14560872
5975,5975,4,0,14560857,14560871
5975,5975,4,0,14560858,14560869
5975,5975,4,0,14560859,14560875
5975,5975,4,0,14560860,14560936
5975,5975,4,0,14560861,14560909
5975,5975,4,0,14560862,14560911
5975,5975,4,0,14560863,14560912
5975,5975,4,0,14560864,14560913
5975,5975,4,0,14560865,14560914
5975,5975,4,0,14560866,14560918
5975,5975,4,0,14560937,14561011
5975,5975,4,0,14560938,14561048
5975,5975,4,0,14560939,14561016
5975,5975,4,0,14560940,14561017
5975,5975,4,0,14560941,14561049
5975,5975,4,0,14560942,14561043
5975,5975,4,0,14560943,14561050
5975,5975,4,0,14560944,14561051
5975,5975,4,0,14560945,14561052
5975,5975,4,0,14560946,14561054
5975,5975,4,0,14560947,14561055
5975,5975,4,0,14560948,14561056
5975,5975,4,0,14560949,14561057
5975,5975,4,0,14560950,14561058
5975,5975,4,0,14560951,14561059
5975,5975,4,0,14560952,14561060
5975,5975,4,0,14560953,14561061
5975,5975,4,0,14560954,14561062
5975,5975,4,0,14560955,14561063
5975,5975,4,0,14560956,14561003
5975,5975,4,0,14560957,14561004
5975,5975,4,0,14560958,14561005
5975,5975,4,0,14560959,14561006
5975,5975,4,0,14560960,14561007
5975,5975,4,0,14560961,14561008
5975,5975,4,0,14560962,14561009
5975,5975,4,0,14560963,14561010
5975,5975,4,0,14560964,14561018
5975,5975,4,0,14560965,14561019
5975,5975,4,0,14560966,14561020
5975,5975,4,0,14560967,14561021
5975,5975,4,0,14560968,14561038
5975,5975,4,0,14560969,14561064
5975,5975,4,0,14560970,14561001
5975,5975,4,0,14560971,14561002
5975,5975,4,0,14560972,14561037
5975,5975,4,0,14560973,14561044
5975,5975,4,0,14560974,14561045
5975,5975,4,0,14560975,14561046
5975,5975,4,0,14560976,14561022
5975,5975,4,0,14560977,14561015
5975,5975,4,0,14560978,14561047
5975,5975,4,0,14560979,14561023
5975,5975,4,0,14560980,14561024
5975,5975,4,0,14560981,14561025
5975,5975,4,0,14560982,14561026
5975,5975,4,0,14560983,14561027
5975,5975,4,0,14560984,14561028
5975,5975,4,0,14560985,14561029
5975,5975,4,0,14560986,14561053
5975,5975,4,0,14560987,14561014
5975,5975,4,0,14560988,14561039
5975,5975,4,0,14560989,14561040
5975,5975,4,0,14560990,14561041
5975,5975,4,0,14560991,14561042
5975,5975,4,0,14560992,14561030
5975,5975,4,0,14560993,14561031
5975,5975,4,0,14560994,14561032
5975,5975,4,0,14560995,14561033
5975,5975,4,0,14560996,14561034
5975,5975,4,0,14560997,14561035
5975,5975,4,0,14560998,14561036
5975,5975,4,0,14560999,14561012
5975,5975,4,0,14561000,14561013
5975,5975,4,0,14561065,14561166
5975,5975,4,0,14561066,14561167
5975,5975,4,0,14561067,14561168
5975,5975,4,0,14561068,14561157
5975,5975,4,0,14561069,14561170
5975,5975,4,0,14561070,14561141
5975,5975,4,0,14561071,14561142
5975,5975,4,0,14561072,14561143
5975,5975,4,0,14561073,14561144
5975,5975,4,0,14561074,14561145
5975,5975,4,0,14561075,14561146
5975,5975,4,0,14561076,14561148
5975,5975,4,0,14561077,14561171
5975,5975,4,0,14561078,14561172
5975,5975,4,0,14561079,14561173
5975,5975,4,0,14561080,14561174
5975,5975,4,0,14561081,14561175
5975,5975,4,0,14561082,14561176
5975,5975,4,0,14561083,14561177
5975,5975,4,0,14561084,14561178
5975,5975,4,0,14561085,14561127
5975,5975,4,0,14561086,14561128
5975,5975,4,0,14561087,14561129
5975,5975,4,0,14561088,14561130
5975,5975,4,0,14561089,14561131
5975,5975,4,0,14561090,14561132
5975,5975,4,0,14561091,14561133
5975,5975,4,0,14561092,14561134
5975,5975,4,0,14561093,14561135
5975,5975,4,0,14561094,14561147
5975,5975,4,0,14561095,14561122
5975,5975,4,0,14561096,14561123
5975,5975,4,0,14561097,14561136
5975,5975,4,0,14561098,14561137
5975,5975,4,0,14561099,14561138
5975,5975,4,0,14561100,14561139
5975,5975,4,0,14561101,14561140
5975,5975,4,0,14561102,14561149
5975,5975,4,0,14561103,14561150
5975,5975,4,0,14561104,14561151
5975,5975,4,0,14561105,14561152
5975,5975,4,0,14561106,14561153
5975,5975,4,0,14561107,14561154
5975,5975,4,0,14561108,14561155
5975,5975,4,0,14561109,14561156
5975,5975,4,0,14561110,14561158
5975,5975,4,0,14561111,14561159
5975,5975,4,0,14561112,14561124
5975,5975,4,0,14561113,14561125
5975,5975,4,0,14561114,14561169
5975,5975,4,0,14561115,14561160
5975,5975,4,0,14561116,14561161
5975,5975,4,0,14561117,14561162
5975,5975,4,0,14561118,14561163
5975,5975,4,0,14561119,14561164
5975,5975,4,0,14561120,14561165
5975,5975,4,0,14561121,14561126
5991,2410,0,240,,
5991,5991,0,240,,
5997,4845,0,240,,
5997,4939,0,240,,
5997,5093,0,240,,
5997,5230,0,240,,
5997,5244,0,240,,
5997,5553,0,240,,
5997,6080,0,240,,
5997,6455,0,240,,
60,110,0,240,,
60,11113,0,240,,
60,569,0,240,,
60,60,0,240,,
6004,5801,0,240,,
6004,5830,0,240,,
6006,6006,0,240,,
6006,6068,2,300,,
6006,6470,2,300,,
6006,6479,2,300,,
6019,11123,0,240,,
6019,11124,0,240,,
6038,10189,2,360,,
6039,10189,0,240,,
6039,10701,2,360,,
6039,6038,2,360,,
604,10481,0,240,,
6051,11075,0,240,,
6051,11076,0,240,,
606,607,2,360,,
6068,6006,2,300,,
6068,6470,0,240,,
6068,6479,0,240,,
6073,11123,0,240,,
6073,11124,0,240,,
6077,11858,0,240,,
6077,11860,0,240,,
6077,5464,0,240,,
6077,5509,0,240,,
6077,5633,0,240,,
6077,5700,0,240,,
6077,5743,0,240,,
6080,4845,0,240,,
6080,4939,0,240,,
6080,5093,0,240,,
6080,5244,0,240,,
6080,5553,0,240,,
6080,6080,0,240,,
6080,6455,0,240,,
6086,2409,0,240,,
6086,6086,0,240,,
6088,11704,2,360,,
6088,13013,2,420,,
6088,5436,2,240,,
6088,5542,2,300,,
6088,5543,2,360,,
6088,6088,0,240,,
6088,6174,2,300,,
6088,6195,0,240,,
6088,6340,0,240,,
6088,8854,2,300,,
6094,6094,0,240,,
6095,12395,2,300,,
61,61,0,240,,
6103,12260,2,300,,
6103,6103,0,240,,
6103,6126,2,360,,
6107,11905,0,240,,
6107,6107,0,240,,
6107,6120,0,240,,
6113,5285,0,240,,
6113,5410,0,240,,
6113,6478,0,240,,
6114,5803,0,240,,
6114,5828,0,240,,
6116,5925,0,240,,
6116,6111,0,240,,
6116,6116,0,240,,
6124,6028,0,240,,
6124,6053,0,240,,
6124,6124,0,240,,
613,1,2,300,,
613,613,4,0,14523904,14523130
613,613,4,0,14523905,14523132
613,613,4,0,14523906,14523131
613,613,4,0,14523907,14523152
613,613,4,0,14523908,14523235
613,613,4,0,14523909,14523185
613,613,4,0,14523910,14523239
613,613,4,0,14523911,14523134
613,613,4,0,14523912,14523170
613,613,4,0,14523913,14523180
613,613,4,0,14523914,14523207
613,613,4,0,14523915,14523209
613,613,4,0,14523916,14523208
613,613,4,0,14523917,14523210
613,613,4,0,14523918,14523202
613,613,4,0,14523919,14523203
613,613,4,0,14523920,14523176
613,613,4,0,14523921,14523144
613,613,4,0,14523922,14523241
613,613,4,0,14523923,14523192
613,613,4,0,14523924,14523230
613,613,4,0,14523925,14523164
613,613,4,0,14523926,14523172
613,613,4,0,14523927,14523198
613,613,4,0,14523928,14523181
613,613,4,0,14523929,14523161
613,613,4,0,14523930,14523153
613,613,4,0,14523931,14523141
613,613,4,0,14523932,14523190
613,613,4,0,14523933,14523217
613,613,4,0,14523934,14523146
613,613,4,0,14523935,14523182
613,613,4,0,14523936,14523215
613,613,4,0,14523937,14523183
613,613,4,0,14523938,14523136
613,613,4,0,14523939,14523193
613,613,4,0,14523940,14523154
613,613,4,0,14523941,14523139
613,613,4,0,14523942,14523216
613,613,4,0,14523943,14523223
613,613,4,0,14523944,14523187
613,613,4,0,14523945,14523229
613,613,4,0,14523946,14523175
613,613,4,0,14523947,14523135
613,613,4,0,14523948,14523212
613,613,4,0,14523949,14523211
613,613,4,0,14523950,14523213
613,613,4,0,14523951,14523179
613,613,4,0,14523952,14523178
613,613,4,0,14523953,14523140
613,613,4,0,14523954,14523165
613,613,4,0,14523955,14523197
613,613,4,0,14523956,14523137
613,613,4,0,14523957,14523138
613,613,4,0,14523958,14523236
613,613,4,0,14523959,14523220
613,613,4,0,14523960,14523150
613,613,4,0,14523961,14523156
613,613,4,0,14523962,14523228
613,613,4,0,14523963,14523189
613,613,4,0,14523964,14523149
613,613,4,0,14523965,14523219
613,613,4,0,14523966,14523233
613,613,4,0,14523967,14523142
613,613,4,0,14523968,14523201
613,613,4,0,14523969,14523168
613,613,4,0,14523970,14523155
613,613,4,0,14523971,14523151
613,613,4,0,14523972,14523157
613,613,4,0,14523973,14523194
613,613,4,0,14523974,14523169
613,613,4,0,14523975,14523227
613,613,4,0,14523976,14523133
613,613,4,0,14523977,14523246
613,613,4,0,14523978,14523167
613,613,4,0,14523979,14523188
613,613,4,0,14523980,14523222
613,613,4,0,14523981,14523242
613,613,4,0,14523982,14523158
613,613,4,0,14523983,14523199
613,613,4,0,14523984,14523145
613,613,4,0,14523985,14523186
613,613,4,0,14523986,14523160
613,613,4,0,14523987,14523240
613,613,4,0,14523988,14523191
613,613,4,0,14523989,14523184
613,613,4,0,14523990,14523206
613,613,4,0,14523991,14523234
613,613,4,0,14523992,14523177
613,613,4,0,14523993,14523174
613,613,4,0,14523994,14523163
613,613,4,0,14523995,14523148
613,613,4,0,14523996,14523232
613,613,4,0,14523997,14523195
613,613,4,0,14523998,14523196
613,613,4,0,14523999,14523218
613,613,4,0,14524000,14523243
613,613,4,0,14524001,14523244
613,613,4,0,14524002,14523237
613,613,4,0,14524003,14523204
613,613,4,0,14524004,14523200
613,613,4,0,14524005,14523205
613,613,4,0,14524006,14523159
613,613,4,0,14524007,14523214
613,613,4,0,14524008,14523143
613,613,4,0,14524009,14523162
613,613,4,0,14524010,14523171
613,613,4,0,14524011,14523245
613,613,4,0,14524012,14523226
613,613,4,0,14524013,14523224
613,613,4,0,14524014,14523231
613,613,4,0,14524015,14523225
613,613,4,0,14524016,14523173
613,613,4,0,14524017,14523221
613,613,4,0,14524018,14523166
613,613,4,0,14524019,14523238
613,613,4,0,14524020,14523247
613,613,4,0,14524021,14523147
613,613,4,0,14524022,14523248
613,613,4,0,14524023,14523249
613,613,4,0,14524024,14523250
613,613,4,0,14524025,14523251
613,613,4,0,14524026,14523252
613,613,4,0,14524027,14523253
613,613,4,0,14524028,14523254
613,613,4,0,14524134,14523407
613,613,4,0,14524135,14523435
613,613,4,0,14524136,14523402
613,613,4,0,14524137,14523422
613,613,4,0,14524138,14523452
613,613,4,0,14524139,14523461
613,613,4,0,14524140,14523421
613,613,4,0,14524141,14523429
613,613,4,0,14524142,14523446
613,613,4,0,14524143,14523455
613,613,4,0,14524144,14523416
613,613,4,0,14524145,14523430
613,613,4,0,14524146,14523439
613,613,4,0,14524147,14523436
613,613,4,0,14524148,14523433
613,613,4,0,14524149,14523423
613,613,4,0,14524150,14523456
613,613,4,0,14524151,14523449
613,613,4,0,14524152,14523469
613,613,4,0,14524153,14523404
613,613,4,0,14524154,14523440
613,613,4,0,14524155,14523405
613,613,4,0,14524156,14523391
613,613,4,0,14524157,14523450
613,613,4,0,14524158,14523386
613,613,4,0,14524159,14523388
613,613,4,0,14524160,14523387
613,613,4,0,14524161,14523453
613,613,4,0,14524162,14523457
613,613,4,0,14524163,14523403
613,613,4,0,14524164,14523454
613,613,4,0,14524165,14523381
613,613,4,0,14524166,14523428
613,613,4,0,14524167,14523396
613,613,4,0,14524168,14523442
613,613,4,0,14524169,14523471
613,613,4,0,14524170,14523412
613,613,4,0,14524171,14523389
613,613,4,0,14524172,14523473
613,613,4,0,14524173,14523409
613,613,4,0,14524174,14523443
613,613,4,0,14524175,14523467
613,613,4,0,14524176,14523465
613,613,4,0,14524177,14523395
613,613,4,0,14524178,14523411
613,613,4,0,14524179,14523410
613,613,4,0,14524180,14523380
613,613,4,0,14524181,14523445
613,613,4,0,14524182,14523414
613,613,4,0,14524183,14523468
613,613,4,0,14524184,14523419
613,613,4,0,14524185,14523432
613,613,4,0,14524186,14523470
613,613,4,0,14524187,14523426
613,613,4,0,14524188,14523437
613,613,4,0,14524189,14523378
613,613,4,0,14524190,14523472
613,613,4,0,14524191,14523424
613,613,4,0,14524192,14523459
613,613,4,0,14524193,14523448
613,613,4,0,14524194,14523420
613,613,4,0,14524195,14523451
613,613,4,0,14524196,14523441
613,613,4,0,14524197,14523425
613,613,4,0,14524198,14523466
613,613,4,0,14524199,14523398
613,613,4,0,14524200,14523397
613,613,4,0,14524201,14523394
613,613,4,0,14524202,14523384
613,613,4,0,14524203,14523383
613,613,4,0,14524204,14523458
613,613,4,0,14524205,14523379
613,613,4,0,14524206,14523427
613,613,4,0,14524207,14523400
